,address.houseNumber,street,city,state,zip,address.zipPlus4,sold_month,building.fullBathroomCount,lot.lotDepthFeet,mls.lotSizeSquareFeet,mls.bedroomCount,mls.floorCount,mls.bathroomCount,building.buildingQualityCode,sale.priorSale.price,prev_sale_price,bedrooms_tagged,living_area_tagged,Bathroom_max_tagged,Bathroom_min_tagged,Bathroom_std_tagged,Bathroom_mean_tagged,Floor_max_tagged,Floor_min_tagged,Floor_std_tagged,Floor_mean_tagged,Walls_max_tagged,Walls_min_tagged,Walls_std_tagged,Walls_mean_tagged,Outview_tagged,Outview_std_tagged,Kitchen_level_tagged,Kitchen_level_std_tagged,general.propertyTypeDetail,sale.lastSale.saleDate,sale.priorSale.saleDate,building.yearBuilt,sale.lastSale.price,building.styleCode,building.roofCover,building.exteriorWalls,building.heatSource,building.constructionType,AC,Fireplace,SolarHeat,EvaporativeCooler,AttachedGarage,SpaorHotTub,Spa,Pool,Garage,hoa_type,hoa_amount
1848,10825,10825 offley ave,downey,ca,90241,3152,june,2.0,1000.0,4792.0,4.0,1.0,2.0,4.0,609262.4645459863,533000.0,4.0,1405.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,Single Family,2020,2020,1952,662987.2972545441,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,500.0
1849,10825,10825 offley ave,downey,ca,90241,3152,february,2.0,1000.0,4792.0,4.0,1.0,2.0,4.0,612756.4460690911,553000.0,4.0,1405.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2020,2020,1952,666789.378461675,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,500.0
1850,10825,10825 offley ave,downey,ca,90241,3152,october,2.0,1000.0,4792.0,4.0,1.0,2.0,4.0,606622.4625843363,,4.0,1405.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2020,2020,1952,660114.49962273,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,500.0
1851,11622,11622 ryerson ave,downey,ca,90241,4311,august,2.0,1120.0,6534.0,4.0,1.0,2.0,4.0,670888.1257332811,530000.0,4.0,1360.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2020,2016,1955,780040.8442239049,15.0,Composition Shingle,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1852,11622,11622 ryerson ave,downey,ca,90241,4311,june,2.0,1120.0,6534.0,4.0,1.0,2.0,4.0,674161.822498772,,3.0,1360.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2016,1955,783010.8596885565,15.0,Composition Shingle,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1853,11929,11929 heritage cir,downey,ca,90241,4326,february,3.0,600.0,1307.0,3.0,2.0,3.0,4.0,519731.46504369774,440000.0,3.0,1368.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,5.0,0.0,Planned Unit Development,2021,2019,1974,592906.8972911676,21.0,Wood Shake/ Shingles,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,320.0
1854,11929,11929 heritage cir,downey,ca,90241,4326,july,3.0,600.0,1307.0,3.0,2.0,3.0,4.0,511862.55386539176,,3.0,1368.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,0.0,Planned Unit Development,2021,2019,1974,579290.8658967912,21.0,Wood Shake/ Shingles,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,320.0
1855,1734,1734 w 147th st a,gardena,ca,90247,2871,september,3.0,,79279.0,3.0,0.0,3.0,4.0,474518.6168425298,409000.0,3.0,1267.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2019,1991,613249.9718055711,29.0,,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,112.0
1856,1734,1734 w 147th st a,gardena,ca,90247,2871,november,3.0,,79279.0,3.0,0.0,3.0,4.0,474336.19483064295,,3.0,1267.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2019,1991,607758.0787124356,29.0,,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,112.0
1857,1742,1742 w 147th st c,gardena,ca,90247,2873,march,3.0,,79093.0,3.0,3.0,2.0,4.0,469654.94751226786,365000.0,3.0,1267.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2016,1991,585364.5282362659,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,112.0
1858,1742,1742 w 147th st c,gardena,ca,90247,2873,june,3.0,,79093.0,3.0,3.0,2.0,4.0,464281.25511707884,,3.0,1267.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2016,1991,576307.3981866561,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,112.0
1859,14407,14407 s denker ave,gardena,ca,90247,2320,september,2.0,900.0,4992.0,3.0,1.0,2.0,4.0,601103.3125118997,490000.0,3.0,1275.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2020,1942,633700.7901404531,15.0,Wood Shake/ Shingles,Stucco,Central,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
1860,14407,14407 s denker ave,gardena,ca,90247,2320,december,2.0,900.0,4992.0,3.0,1.0,2.0,4.0,599855.7909852238,,3.0,1275.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2020,1942,632385.6162581663,15.0,Wood Shake/ Shingles,Stucco,Central,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
1861,14907,14907 s mariposa ave,gardena,ca,90247,2911,november,2.0,1370.0,5901.0,3.0,1.0,2.0,7.0,565786.880324832,461000.0,3.0,1274.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2017,2017,1944,659675.5925696252,15.0,Wood Shake/ Shingles,Stucco,,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,300.0
1862,14907,14907 s mariposa ave,gardena,ca,90247,2911,june,2.0,1370.0,5901.0,3.0,1.0,2.0,7.0,569267.552627082,,3.0,1274.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2017,2017,1944,663733.8601671509,15.0,Wood Shake/ Shingles,Stucco,,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,300.0
1863,16919,16919 s dalton ave 100,gardena,ca,90247,5454,december,3.0,,17818.0,3.0,3.0,3.0,1.0,517783.1944690658,423000.0,3.0,1289.0,4.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Condominium Unit,2020,2017,1981,556317.6875520673,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,250.0
1864,16919,16919 s dalton ave 100,gardena,ca,90247,5454,october,3.0,,17818.0,3.0,3.0,3.0,1.0,519256.00000000006,,3.0,1289.0,4.0,2.0,0.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Condominium Unit,2020,2017,1981,557682.9393364443,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,250.0
1865,16919,16919 s dalton ave 110,gardena,ca,90247,5455,august,3.0,,17860.0,3.0,3.0,3.0,1.0,534804.6680610485,395000.0,3.0,1289.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2020,2019,1981,586454.0653654175,29.0,Built-Up,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,250.0
1866,16919,16919 s dalton ave 110,gardena,ca,90247,5455,february,3.0,,17860.0,3.0,3.0,3.0,1.0,543355.622545684,,3.0,1289.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Condominium Unit,2020,2019,1981,592062.9825995908,29.0,Built-Up,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,250.0
1867,16932,16932 s raymond pl,gardena,ca,90247,5536,september,2.0,980.0,5095.0,3.0,1.0,2.0,9.0,568106.0996964981,524000.0,3.0,1338.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2016,2016,1958,661527.9916465889,15.0,Gravel/Rock,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,100.0
1868,16932,16932 s raymond pl,gardena,ca,90247,5536,november,2.0,980.0,5095.0,3.0,1.0,2.0,9.0,567773.9157269837,,3.0,1338.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2016,2016,1958,661141.1818687543,15.0,Gravel/Rock,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,100.0
1869,17009,17009 s harvard blvd,gardena,ca,90247,5330,september,1.0,1000.0,5099.0,3.0,1.0,1.0,7.0,582996.5891524968,502125.0,3.0,1320.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,5.0,0.0,Single Family,2020,2019,1953,802080.8923680782,15.0,Gravel/Rock,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1870,17009,17009 s harvard blvd,gardena,ca,90247,5330,november,1.0,1000.0,5099.0,3.0,1.0,1.0,7.0,582772.4643090417,,3.0,1320.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2019,1953,801570.2184492664,15.0,Gravel/Rock,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1871,1544,1544 w 154th pl,gardena,ca,90247,3208,april,2.0,1100.0,5663.0,2.0,1.0,2.0,7.0,597572.7904379833,479000.0,2.0,1262.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2016,1948,722856.058256209,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,HOA,200.0
1872,1544,1544 w 154th pl,gardena,ca,90247,3208,april,2.0,1100.0,5663.0,2.0,1.0,2.0,7.0,597572.7904379833,,3.0,1262.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2016,1948,722856.058256209,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,HOA,200.0
1873,2710,2710 w claude st,compton,ca,90220,3926,august,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,483403.30146665877,515000.0,3.0,1125.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2020,2017,1951,586454.0653654175,,,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1874,2710,2710 w claude st,compton,ca,90220,3926,august,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,483403.30146665877,515000.0,3.0,1125.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2020,2017,1951,586454.0653654175,,,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1875,2710,2710 w claude st,compton,ca,90220,3926,august,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,483403.30146665877,393000.0,3.0,1125.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2020,2017,1951,586454.0653654175,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1876,2710,2710 w claude st,compton,ca,90220,3926,august,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,483403.30146665877,393000.0,3.0,1125.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2020,2017,1951,586454.0653654175,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1877,2710,2710 w claude st,compton,ca,90220,3926,march,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,490464.71977443795,393000.0,3.0,1125.0,5.0,4.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2017,1951,592080.5074868744,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,HOA,200.0
1878,2710,2710 w claude st,compton,ca,90220,3926,march,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,490464.71977443795,393000.0,3.0,1125.0,5.0,4.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2017,1951,592080.5074868744,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,HOA,200.0
1879,2710,2710 w claude st,compton,ca,90220,3926,march,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,490464.71977443795,,3.0,1125.0,5.0,4.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2017,1951,592080.5074868744,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1880,2710,2710 w claude st,compton,ca,90220,3926,march,1.0,1010.0,5054.0,3.0,1.0,2.0,7.0,490464.71977443795,,3.0,1125.0,5.0,4.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2017,1951,592080.5074868744,,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1881,7207,7207 pellet st,downey,ca,90241,2023,may,2.0,1100.0,6098.0,2.0,1.0,1.0,4.0,639132.2451033646,515000.0,2.0,1064.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,0.0,Single Family,2019,2017,1948,644567.7140497176,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1882,7207,7207 pellet st,downey,ca,90241,2023,january,2.0,1100.0,6098.0,2.0,1.0,1.0,4.0,645406.4861943519,,2.0,1064.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2019,2017,1948,651579.0135883241,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,200.0
1883,7642,7642 arnett st,downey,ca,90241,4456,november,1.0,1020.0,5663.0,2.0,1.0,1.0,7.0,576605.9544160701,457000.0,2.0,1016.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2016,1950,716286.307053942,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,HOA,300.0
1884,7642,7642 arnett st,downey,ca,90241,4456,august,1.0,1020.0,5663.0,2.0,1.0,1.0,7.0,578482.7801134142,,2.0,1016.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2016,1950,726221.7988533629,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,HOA,300.0
1885,7975,7975 stewart and gray rd,downey,ca,90241,4721,june,3.0,,41690.0,3.0,2.0,3.0,1.0,496081.34108400205,390000.0,3.0,1213.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Condominium Unit,2018,2016,2002,516453.7513045496,29.0,,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,145.0
1886,7975,7975 stewart and gray rd,downey,ca,90241,4721,march,3.0,,41690.0,3.0,2.0,3.0,1.0,501823.0946021492,,3.0,1213.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Condominium Unit,2018,2016,2002,521131.05917593656,29.0,,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,145.0
1887,9541,9541 fostoria st,downey,ca,90241,4021,july,2.0,1080.0,6151.0,3.0,1.0,2.0,4.0,548984.0989399293,445000.0,3.0,1337.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2017,2017,1950,647677.8695358717,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,700.0
1888,9541,9541 fostoria st,downey,ca,90241,4021,february,2.0,1080.0,6151.0,3.0,1.0,2.0,4.0,555997.2536420405,,3.0,1337.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,Single Family,2017,2017,1950,655951.8160945423,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,700.0
1889,9122,9122 hall rd,downey,ca,90241,5307,may,1.0,750.0,5227.0,3.0,1.0,2.0,4.0,632927.0776751766,509990.0,3.0,1260.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,Single Family,2021,2017,1948,708099.0173982945,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1890,9122,9122 hall rd,downey,ca,90241,5307,october,1.0,750.0,5227.0,3.0,1.0,2.0,4.0,626053.3333333334,,3.0,1260.0,4.0,2.0,0.0,4.0,5.0,3.0,0.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Single Family,2021,2017,1948,691564.876800673,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1891,11016,11016 le floss ave,downey,ca,90241,3144,may,1.0,1000.0,5029.0,3.0,1.0,1.0,7.0,583285.7382496725,470000.0,3.0,1072.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2017,1950,752703.6799115731,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1892,11016,11016 le floss ave,downey,ca,90241,3144,november,1.0,1000.0,5029.0,3.0,1.0,1.0,7.0,576832.6111771606,,3.0,1072.0,5.0,2.0,1.0,4.0,3.0,2.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2017,1950,732565.541305168,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1893,11518,11518 old river school rd,downey,ca,90241,4409,march,2.0,1020.0,5227.0,3.0,1.0,2.0,4.0,624073.4635410745,530000.0,3.0,1092.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2019,1951,712005.8925181503,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1894,11518,11518 old river school rd,downey,ca,90241,4409,june,2.0,1020.0,5227.0,3.0,1.0,2.0,4.0,618042.6028574537,,3.0,1092.0,5.0,4.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2019,1951,700989.287217423,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
1895,11952,11952 heritage cir,downey,ca,90241,4326,january,2.0,880.0,2295.0,2.0,1.0,1.0,4.0,510499.6797324727,395000.0,2.0,1095.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Planned Unit Development,2017,2016,1974,501286.59121891414,,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,320.0
1896,11952,11952 heritage cir,downey,ca,90241,4326,december,2.0,880.0,2295.0,2.0,1.0,1.0,4.0,497321.15723576257,,2.0,1095.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Planned Unit Development,2017,2016,1974,489629.4983159015,,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUD,320.0
1897,7184,7184 de palma st,downey,ca,90241,4386,september,2.0,1040.0,5227.0,3.0,1.0,2.0,1.0,658989.1793803347,568000.0,3.0,1243.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2019,1959,774228.0894045337,15.0,Wood Shake/ Shingles,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,300.0
1898,7184,7184 de palma st,downey,ca,90241,4386,october,2.0,1040.0,5227.0,3.0,1.0,2.0,1.0,659058.0819585203,,3.0,1243.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,Single Family,2021,2019,1959,769978.532122954,15.0,Wood Shake/ Shingles,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,300.0
1899,11410,11410 brookshire ave 228,downey,ca,90241,5013,april,2.0,,58806.0,2.0,3.0,2.0,1.0,327764.13481183193,285000.0,2.0,770.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2020,1991,358626.26146044483,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,314.0
1900,11410,11410 brookshire ave 228,downey,ca,90241,5013,april,2.0,,58806.0,2.0,3.0,2.0,1.0,327764.13481183193,,2.0,770.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,Condominium Unit,2021,2020,1991,358626.26146044483,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,314.0
1901,11410,11410 brookshire ave 202,downey,ca,90241,5012,november,2.0,,59013.0,2.0,,1.0,1.0,279142.9019116265,215000.0,2.0,888.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Condominium Unit,2017,2015,1991,308053.16043716454,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,314.0
1902,11410,11410 brookshire ave 202,downey,ca,90241,5012,january,2.0,,59013.0,2.0,,1.0,1.0,283694.82132619916,,2.0,888.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2017,2015,1991,314557.3359898686,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,314.0
1903,11410,11410 brookshire ave 327,downey,ca,90241,5014,august,2.0,,59013.0,2.0,,2.0,1.0,329114.92960500583,260000.0,2.0,888.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Condominium Unit,2018,2016,1991,338960.98836403934,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,COA,314.0
1904,11410,11410 brookshire ave 327,downey,ca,90241,5014,july,2.0,,59013.0,2.0,,2.0,1.0,329835.14060815884,,2.0,888.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,Condominium Unit,2018,2016,1991,339766.33252078935,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,COA,314.0
1905,11410,11410 brookshire ave 424,downey,ca,90241,5015,october,2.0,,58806.0,2.0,1.0,2.0,1.0,319086.21925808646,275000.0,2.0,770.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2020,2019,1991,358510.4610019999,29.0,,Stucco,Central,Wood,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,314.0
